ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0061564,axon development,321/8820,457/14911,0.7024070021881839,1.1874819512049897,4.898378657034657,3.9908519854254986e-7,0.0023621852901733525,0.002204630654685581,TWF2/NTN4/NEO1/DDR1/MMP2/MAP2K1/NRDC/IST1/PTPRM/MYCBP2/PICALM/GOLGA4/NIN/TNC/CRABP2/ACTG1/NRP1/ENAH/SEMA4C/KLF4/SPART/ARHGAP4/S100A6/EFNA1/WNT7B/CERS2/PUM2/RTN4/ULK1/PTPN11/LYPLA2/FEZ2/THY1/APBB2/USP9X/TUBB2B/NOTCH2/EFNB1/NREP/DVL1/GSK3B/ITGB1/EPHB6/FLNA/MAP1B/SEMA7A/MAP2K2/SIPA1L1/KIF5B/NFIB/ARHGAP35/PAX2/TRPV2/BMPR2/FOXD1/SLC25A46/DOCK7/PTK7/MTR/SPG11/RPL24/SMURF1/DISC1/TOP2B/CYFIP2/PLXND1/FKBP1B/SEMA4F/APLP2/METRN/MAP1A/FLOT1/LMO4/TSPO/SMAD4/SCARF1/RAB10/EFNB3/TRIO/SHH/TIAM1/CAMSAP2/ADAM17/TAOK2/SEMA3B/VANGL2/JAK2/ZDHHC17/SEMA3C/SEMA3A/RAC3/YTHDF1/VASP/C12orf57/PAK1/KREMEN1/SEMA5A/INPP5F/UST/TTC8/DHFR/BRSK2/KIF13B/NIBAN2/ALCAM/PLXNC1/EPHA4/MARK2/SHTN1/UNC5B/RNF6/MEGF8/SIN3A/HDAC6/PAK2/NPTX1/IFRD1/RUFY3/UNC5C/SRF/CDH2/SOS1/MAP2/SSNA1/B4GAT1/ROBO1/PLP1/NUMB/CDH4/NCAM1/APOD/ADNP/APLP1/PARD6B/DCLK1/SEMA4D/EDN1/MATN2/ARHGEF25/EMB/AUTS2/PLXNB1/ATL1/KLF7/OLFM1/CREB1/NOVA2/GLI3/APOE/RPS6KA5/EFNB2/NEXN/ADCY1/BOC/SEMA3F/SEMA6B/TCTN1/GPM6B/EFNA4/LHX1/FBXO45/SLITRK2/FLRT3/NFASC/ETV1/WDR47/NOTCH3/MAP1S/CDH11/PARD3/PRKG1/EDN2/ITGA4/KIAA0319/PLXNB3/NECTIN1/EPHA10/POTEE/DAB1/SPP1/LHX4/RTN4RL1/CDK5/LRIG2/BCL2/B4GALT6/RTN4R/SLITRK5/SLC9A6/NDN/ROBO2/FN1/GBX2/UNC5D/GATA3/NKX2-8/BMPR1B/SCN1B/NMNAT2/FZD3/NEFL/TBCE/SHOX2/ACTBL2/ADARB1/BCL11B/NPR2/DRAXIN/PAK3/SLITRK4/C9orf72/CNTN6/EDNRA/EFNA3/ROBO4/S100B/PTPRO/NKX6-1/NTNG1/FGF13/CELSR3/NRXN3/DPYSL5/COBL/SEMA6A/CHL1/PTPRZ1/BHLHA15/POU3F2/SEMA6D/BDNF/SLITRK6/CNTN4/SVBP/UNC5A/NTRK2/CDK5R1/EPHB1/ANK3/PLXNA4/IGSF9/CNTN5/CDKL5/AMIGO1/EPHA7/PRKCQ/NCAM2/DSCAM/PRICKLE1/NDP/GDNF/DLX5/DRD2/XK/RELN/OLIG2/FOXB1/KIF5A/PRDM8/EPHA6/GRM7/EFNA2/EPHA5/CNR1/LRRC4C/EPHA3/SNAP25/SLIT2/NRCAM/KIF5C/MCF2/TBR1/PLEKHG4B/CDK5R2/TSPAN2/NLGN3/SCN11A/KCNA1/RAB3A/FGFR2/VAX2/ANOS1/SEMA4A/DCC/KEL/CCK/SEMA3D/FOLR1/BMP7/GAP43/POTEI/VAX1/LAMA2/PTN/ARTN/FSTL4/CTNNA2/HOXA2/KIAA1755/RGMA/OTX2/CNTF/POTEJ/CHODL/TRPC5/DRGX/SMO/SEMA3G/CDH1/ADCY10/OLIG1/MAP6/POTEF/DSCAML1/NEFH/TNR/FIGNL2/NEUROG2/LRTM1/FEZF1/GBX1,321
BP,GO:0007409,axonogenesis,284/8820,403/14911,0.7047146401985112,1.1913832199546486,4.68685395979857,1.1818387593124575e-6,0.003497651808185218,0.0032643630573009354,TWF2/NTN4/NEO1/MAP2K1/NRDC/IST1/PTPRM/MYCBP2/PICALM/GOLGA4/NIN/CRABP2/ACTG1/NRP1/ENAH/SEMA4C/SPART/ARHGAP4/S100A6/EFNA1/WNT7B/RTN4/ULK1/PTPN11/LYPLA2/FEZ2/THY1/APBB2/USP9X/TUBB2B/NOTCH2/EFNB1/DVL1/GSK3B/ITGB1/EPHB6/MAP1B/SEMA7A/MAP2K2/SIPA1L1/KIF5B/NFIB/ARHGAP35/PAX2/TRPV2/BMPR2/FOXD1/SLC25A46/DOCK7/PTK7/SPG11/RPL24/SMURF1/DISC1/TOP2B/CYFIP2/PLXND1/SEMA4F/APLP2/METRN/MAP1A/FLOT1/LMO4/SMAD4/RAB10/EFNB3/TRIO/SHH/TIAM1/ADAM17/TAOK2/SEMA3B/VANGL2/ZDHHC17/SEMA3C/SEMA3A/RAC3/YTHDF1/VASP/C12orf57/PAK1/SEMA5A/UST/TTC8/BRSK2/KIF13B/NIBAN2/ALCAM/PLXNC1/EPHA4/MARK2/SHTN1/UNC5B/RNF6/MEGF8/SIN3A/HDAC6/PAK2/NPTX1/IFRD1/RUFY3/UNC5C/SRF/CDH2/SOS1/MAP2/SSNA1/B4GAT1/ROBO1/NUMB/CDH4/NCAM1/ADNP/APLP1/PARD6B/DCLK1/SEMA4D/EDN1/MATN2/ARHGEF25/EMB/AUTS2/PLXNB1/ATL1/KLF7/OLFM1/CREB1/NOVA2/GLI3/APOE/RPS6KA5/EFNB2/NEXN/ADCY1/BOC/SEMA3F/SEMA6B/TCTN1/EFNA4/LHX1/FBXO45/SLITRK2/FLRT3/NFASC/ETV1/WDR47/NOTCH3/MAP1S/CDH11/PARD3/PRKG1/EDN2/ITGA4/KIAA0319/PLXNB3/NECTIN1/EPHA10/POTEE/DAB1/SPP1/LHX4/CDK5/BCL2/B4GALT6/RTN4R/SLITRK5/SLC9A6/NDN/ROBO2/FN1/GBX2/UNC5D/GATA3/NKX2-8/BMPR1B/SCN1B/FZD3/NEFL/TBCE/SHOX2/ACTBL2/ADARB1/BCL11B/NPR2/DRAXIN/PAK3/SLITRK4/C9orf72/CNTN6/EDNRA/EFNA3/ROBO4/S100B/PTPRO/NKX6-1/NTNG1/FGF13/CELSR3/NRXN3/DPYSL5/COBL/SEMA6A/CHL1/PTPRZ1/POU3F2/SEMA6D/BDNF/SLITRK6/CNTN4/UNC5A/NTRK2/CDK5R1/EPHB1/ANK3/PLXNA4/IGSF9/CNTN5/CDKL5/AMIGO1/EPHA7/PRKCQ/DSCAM/PRICKLE1/NDP/GDNF/DLX5/DRD2/XK/RELN/FOXB1/KIF5A/PRDM8/EPHA6/EFNA2/EPHA5/LRRC4C/EPHA3/SNAP25/SLIT2/NRCAM/KIF5C/MCF2/TBR1/PLEKHG4B/CDK5R2/NLGN3/SCN11A/RAB3A/FGFR2/VAX2/ANOS1/SEMA4A/DCC/KEL/CCK/SEMA3D/BMP7/GAP43/POTEI/VAX1/LAMA2/ARTN/FSTL4/CTNNA2/HOXA2/KIAA1755/RGMA/OTX2/POTEJ/CHODL/TRPC5/DRGX/SMO/SEMA3G/CDH1/ADCY10/MAP6/POTEF/DSCAML1/NEFH/TNR/LRTM1/FEZF1/GBX1,284
BP,GO:0050878,regulation of body fluid levels,226/8820,315/14911,0.7174603174603175,1.2129309289853507,4.596274024831149,1.7989762478997105e-6,0.003549380137106129,0.003312641175079888,VAMP8/MYL12A/SERPINE2/PDGFB/JMJD1C/DDR1/F2R/FOXA2/PLAUR/VKORC1/RAP2B/PLAT/PLSCR1/OAS2/ACTG1/THBS1/WNK1/STAT5A/SERPINE1/ILK/F2RL2/PEAR1/F11R/SLC29A1/AK3/FUNDC2/PLAU/PROCR/CD59/FIBP/PRKCD/NME1/UBASH3B/CD9/ANXA5/SOCS2/CLIC1/MED1/F2RL1/CSRP1/CCND1/FLNA/HIF1A/AKAP11/SERPINB2/HEG1/XBP1/CTNS/ITGB3/GNAQ/ADM/GPI/NCOA1/MYH9/LNPK/PAPSS2/IL6ST/F12/AXL/BLOC1S6/GNA13/ADA/GGCX/TRAF3IP2/NFE2L2/SHH/DGKD/DGKA/ZBTB7B/FBLN1/GAS6/JAK2/COPA/EMILIN2/ANO6/SYK/DTNBP1/FZD6/F3/AP3B1/STXBP3/ENTPD1/PTPN6/INPP5K/LYN/DGKH/RAB27A/VDR/DGKZ/USF2/KCNN4/MYL9/PRKCA/IL6/HPS5/SRF/ATP7A/ANXA8/MYO5B/METAP1/TFPI2/PIK3CA/USF1/F13A1/PPP3CA/ZNF385A/TYRO3/GP1BA/DGKI/EDN1/FLI1/ST3GAL4/DGKQ/PDGFA/STAT5B/ATG5/UMPS/MAPK14/GNA12/PLA2G4A/BLOC1S3/MTX1/CREB1/APOE/TBXA2R/PRKCE/OXTR/PAFAH2/SERPINA1/SVEP1/HPS6/AGR2/PDPN/ANO1/TSPAN18/TXK/MERTK/CELSR2/PRKG1/OPRL1/PROS1/DGKE/ADORA1/COL3A1/THBD/SERPING1/CYBA/C1GALT1C1/VPS33B/ENPP4/GUCA1B/NPR1/ADTRP/TEC/P2RY2/XDH/CYP4F2/PTPRO/TLR4/CFTR/VAV3/DGKG/P2RY1/TRPV4/NFE2/CORO2B/PIK3CG/PDGFRA/CYP4F12/EDNRB/ADAMTS18/WNK3/PRKCQ/NPR3/ADORA2A/PRICKLE1/FGF10/CYP4F11/DRD2/CD36/SCNN1G/ENTPD2/DMTN/FOXB1/TPH1/HAS2/F5/GP6/ADRA2C/PRLR/SLC4A5/BTC/GJA5/FERMT3/SCNN1B/APLN/SERPIND1/AQP1/CEL/LCK/C4BPB/PDIA2/SERPINA10/OPRK1/TSPAN8/P2RY12/WNK4/HSD11B2/SPINK1/TUBB1/FGL1/HGFAC/CHRM1/SERPINC1/PRSS56/KLKB1/HNF4A/AQP6/ERBB4/SLC6A4/PROC/AVPR2/HTR4/VTN/MFSD2B/F2RL3,226
BP,GO:0048706,embryonic skeletal system development,86/8820,109/14911,0.7889908256880734,1.3338596600719799,4.209648268235592,9.589893648074732e-6,0.014190645125738584,0.013244147859235842,DLG1/FOXC2/SETD2/TGFBR1/HOXB6/SLC39A1/HOXB9/SMAD3/NIPBL/MMP14/KIAA1217/HOXB8/ZEB1/DEAF1/MTHFD1L/HOXB7/EIF4A3/HOXB3/SHH/MMP16/SMAD2/HOXB4/MTHFD1/RUNX2/HOXB2/MEGF8/XYLT1/HOXB5/TAPT1/WDR19/SIX4/MBTD1/DLX2/BMP4/SLC39A3/GLI3/SIX1/HOXA1/TBX1/LHX1/MDFI/PRRX1/HOXC9/HOXC11/WNT9A/HOXD4/TGFB3/FUZ/SULF1/HYAL1/EYA1/COL11A1/PCSK5/RDH10/SHOX2/HOXC4/EDNRA/PAX5/FLVCR1/TWIST1/PDGFRA/WNT11/OSR2/HOXA4/PBX1/ACVR2A/HOXD3/HOXA11/HOXD10/RBP4/HOXA5/FGFR2/BMP7/GSC/OSR1/ALX4/HOXA3/HOXA2/SOX11/FGF9/HOXD1/IRX5/TBX15/HAND2/HOXC5/DSCAML1,86
BP,GO:0048704,embryonic skeletal system morphogenesis,68/8820,84/14911,0.8095238095238095,1.3685725083684268,4.076286983203498,1.688383279851398e-5,0.017793810462168227,0.016606986831961098,DLG1/FOXC2/SETD2/TGFBR1/HOXB6/SLC39A1/HOXB9/SMAD3/NIPBL/MMP14/HOXB8/ZEB1/MTHFD1L/HOXB7/EIF4A3/HOXB3/MMP16/SMAD2/HOXB4/MTHFD1/RUNX2/HOXB2/MEGF8/HOXB5/WDR19/SIX4/DLX2/BMP4/SLC39A3/GLI3/SIX1/HOXA1/TBX1/LHX1/MDFI/PRRX1/HOXC9/HOXC11/HOXD4/TGFB3/FUZ/HYAL1/EYA1/COL11A1/RDH10/SHOX2/HOXC4/PAX5/FLVCR1/TWIST1/PDGFRA/OSR2/HOXA4/HOXD3/HOXA11/HOXD10/HOXA5/FGFR2/BMP7/GSC/OSR1/ALX4/HOXA3/HOXA2/SOX11/IRX5/TBX15/DSCAML1,68
BP,GO:0072001,renal system development,205/8820,289/14911,0.7093425605536332,1.1992071338339256,4.115089005978701,1.8037314203921162e-5,0.017793810462168227,0.016606986831961098,STAT1/IL6R/ODC1/PDGFB/LIF/CD2AP/FLCN/CYP26B1/BAG6/HES1/CENPF/DLG1/FOXC2/TIPARP/COL4A1/FGFR1/SDC4/TGFBR1/SOX9/MME/NRP1/PKD1/MYC/ILK/WNT7B/SMAD3/NOTCH2/BMP6/LAMA5/NIPBL/JAG1/HS2ST1/IQGAP1/PKD2/RRM2B/CTNS/ITGB3/APH1A/PAX2/GLIS2/FOXD1/JMJD6/PTK7/FADD/CEP290/CD24/PDGFRB/EGR1/PLXND1/PLCE1/HOXB7/ARID5B/SMAD4/MMP17/WNT4/TRAF3IP2/SHH/SMAD5/CNTRL/VANGL2/NID1/SMAD2/NUP160/NUP107/PYGO1/ARL3/TTC8/ACTA2/ACAT1/EPHA4/NUP133/SMAD1/TGFB2/TSC1/FMN1/SMAD7/CC2D2A/MTSS1/MMP9/DACT2/EZH2/CASP9/AHI1/PPP3CA/AGT/BCL2L11/CDKN1C/EDN1/FOXF1/ASS1/MEF2C/PDGFA/PAX8/GREB1L/SMAD6/SIX4/PRKX/DLL1/BMP4/ANGPT1/GLI3/SIX1/EFNB2/BICC1/GDF11/APAF1/PTCD2/FGF1/LHX1/NOTCH3/ACVR2B/DYNC2H1/HS3ST3B1/HOXC11/NFIA/NPHS1/BCL2/SULF1/IFT88/PECAM1/EYA1/ZBTB14/GCNT1/IRX3/HS3ST3A1/ROBO2/ADAMTS6/RPGRIP1L/GATA3/SALL1/PCSK5/RDH10/SOX8/NKX3-1/IRX2/RARB/EDNRA/PTPRO/PROX1/AMER1/WNT2B/HEYL/TRAF3IP1/TP73/SLC22A1/PDGFRA/WNT11/KCNJ8/FREM2/GFRA1/OSR2/EDNRB/WT1/KIF26B/FRAS1/EPHA7/PBX1/TBC1D32/KIRREL3/PRICKLE1/FGF10/GDNF/GREM1/LRP2/HAS2/SLIT2/GDF6/HOXA11/PROM1/COL4A3/RBP4/IRX1/FGFR2/AQP1/STRA6/BMP7/GPC3/POU3F3/MYOCD/ANGPT2/BMPER/TEK/WDPCP/OSR1/AQP11/WNK4/CALB1/EPCAM/DCHS1/SOX11/PKHD1/ZBTB16/CD34/ERBB4/LIN28A/CITED1/TREX1/SMO/ENPEP/AGTR2/HOXD11/LGR5/HPGD/WNT1/CXCR2,205
BP,GO:0007599,hemostasis,151/8820,207/14911,0.7294685990338164,1.2332320045570564,4.0661592641861155,2.172488627454763e-5,0.018369943122721062,0.01714469220583849,MYL12A/SERPINE2/PDGFB/JMJD1C/F2R/FOXA2/PLAUR/VKORC1/RAP2B/PLAT/PLSCR1/ACTG1/THBS1/SERPINE1/ILK/F2RL2/PEAR1/F11R/AK3/FUNDC2/PLAU/PROCR/CD59/FIBP/PRKCD/UBASH3B/CD9/ANXA5/CLIC1/F2RL1/CSRP1/FLNA/SERPINB2/ITGB3/GNAQ/GPI/MYH9/LNPK/PAPSS2/IL6ST/F12/AXL/BLOC1S6/GNA13/GGCX/NFE2L2/SHH/DGKD/DGKA/FBLN1/GAS6/JAK2/EMILIN2/ANO6/SYK/DTNBP1/FZD6/F3/AP3B1/STXBP3/ENTPD1/PTPN6/LYN/DGKH/RAB27A/DGKZ/MYL9/PRKCA/IL6/HPS5/SRF/ANXA8/METAP1/TFPI2/PIK3CA/USF1/F13A1/ZNF385A/TYRO3/GP1BA/DGKI/EDN1/FLI1/ST3GAL4/DGKQ/PDGFA/MAPK14/GNA12/PLA2G4A/BLOC1S3/APOE/TBXA2R/PAFAH2/SERPINA1/SVEP1/HPS6/PDPN/TSPAN18/TXK/MERTK/PRKG1/PROS1/DGKE/COL3A1/THBD/SERPING1/C1GALT1C1/VPS33B/ENPP4/ADTRP/TEC/CYP4F2/TLR4/VAV3/DGKG/P2RY1/NFE2/PIK3CG/PDGFRA/ADAMTS18/PRKCQ/ADORA2A/CYP4F11/CD36/ENTPD2/DMTN/TPH1/F5/GP6/ADRA2C/FERMT3/SERPIND1/LCK/C4BPB/PDIA2/SERPINA10/TSPAN8/P2RY12/TUBB1/FGL1/HGFAC/SERPINC1/PRSS56/KLKB1/HNF4A/SLC6A4/PROC/AVPR2/VTN/MFSD2B/F2RL3,151
BP,GO:0046718,symbiont entry into host cell,105/8820,139/14911,0.7553956834532374,1.277064063035286,3.949087566875484,3.492565874226568e-5,0.02584062176193382,0.024117086457817145,VAMP8/BSG/SNX3/CTSL/PTX3/ITGA5/IFITM2/CAV2/TFRC/ICAM1/PLSCR1/SCARB2/SLC1A5/TRIM22/NRP1/CD74/F11R/PVR/JPT2/GSN/ANPEP/CD46/TRIM25/RPSA/EPHA2/HSPA1B/NPC1/SLC3A2/IFITM1/ITGB5/ITGB1/HSPA1A/LDLR/NUP153/CLDN1/ITGB3/NECTIN2/LY6E/SLC20A2/DYNLT1/EPS15/FURIN/SLC52A2/TRIM6/AXL/CD81/EFNB3/CXADR/GRK2/VPS18/RFPL4AL1/GAS6/TRIM11/XPR1/TRIM38/RNASEK/TRIM21/NECTIN3/TRIM59/KPNA3/IDE/UVRAG/NCAM1/TRIM5/CIITA/TYRO3/WWP1/TRIM8/TMPRSS2/TNFRSF14/TRIM68/CD4/SIVA1/RFPL4A/TPCN2/EFNB2/SELPLG/NECTIN1/LRRC15/TRIM58/INSR/SERPINB3/MOG/HLA-DRB1/DPP4/CXCR4/HAVCR1/SLC52A1/NECTIN4/CLDN6/HS3ST5/HTR2A/RFPL2/CLDN9/CH25H/TNFRSF4/MRC1/TRIM34/CLEC5A/ITGB7/CD80/ITGB6/TMPRSS4/CCR5/RFPL3,105
BP,GO:0043087,regulation of GTPase activity,177/8820,249/14911,0.7108433734939759,1.2017443925361309,3.8630768948576204,5.432851589660821e-5,0.032182316587155396,0.030035798623414604,RACK1/RANGAP1/F2R/FERMT2/RAPGEF3/CAV2/MET/SNX9/ABR/TBC1D5/PICALM/CX3CL1/TBC1D8/WNK1/RAPGEF2/CCL5/ARFGEF1/LARS1/CCL20/DOCK10/TBC1D10A/THY1/EPHA2/RHOG/MAP4K4/GSK3B/RAB3GAP2/F2RL1/CCPG1/S100A10/ITGB1/HRAS/RGL1/SIPA1L1/NGEF/DOCK7/RIC1/RALGAPB/DOCK9/TMED2/TAX1BP3/SOD1/ECT2/PLXND1/ARHGAP11A/SOS2/RAB3GAP1/TBC1D25/ARHGAP45/TBC1D9/TBC1D4/ARHGEF16/TIAM1/DOCK11/CCL2/RAB11FIP2/TBC1D22B/MAPRE2/ARHGEF19/TGM2/TBC1D1/PREX1/TBC1D13/TBC1D20/ARHGEF5/EVI5/SNX13/RGP1/ARHGAP12/PLXNC1/EPHA4/AGAP3/RDX/TSC1/GNB5/TBC1D17/PKP4/RAP1GAP/RAPGEF6/EZH2/SOS1/MMUT/RGS10/ARAP1/SLC27A4/FGD4/RSU1/RRP1B/SYDE1/SEMA4D/ARHGEF10/GPR137B/CPEB2/ADRB1/LRCH1/MTSS2/ARHGEF7/AGAP6/CCL3/ARHGAP27/RALGAPA1/PLXNB1/FGD5/RGS16/ARHGAP44/TBC1D7/AGAP4/RALGPS2/SNX18/ADAP1/ALS2CL/TBC1D8B/TBC1D2/ALS2/PIN1/FGD6/RASGRF1/ARHGAP24/RGS9/PRKG1/RASGEF1A/RGL3/APC2/PLXNB3/BVES/ARHGEF26/CCL3L1/ASAP3/RTN4R/EVI5L/TBC1D30/TBC1D3D/CCL22/C9orf72/RALGPS1/DOCK8/PREX2/VAV3/WNT11/NTRK3/RASGEF1B/TBC1D3E/NTRK2/GRTP1/AGAP9/FICD/RAPGEF4/PLXNA4/CDKL5/RGS11/RGS7/ADAP2/ADCYAP1/TBC1D3G/KLRK1/CCL26/EPHA5/EPHA3/GPR65/TBC1D3L/FGD3/CHN2/RASGRP1/CCL17/FGD2/NTF3/RGS6/CCL8/RGS8/CCL4/PROM2/KLRC4-KLRK1/AGAP5/CCL7/SGSM1/RIPOR2/RASIP1,177
BP,GO:0001822,kidney development,197/8820,280/14911,0.7035714285714286,1.1894505183025592,3.850938853655773,5.7646358463124455e-5,0.032182316587155396,0.030035798623414604,STAT1/IL6R/ODC1/PDGFB/LIF/CD2AP/FLCN/CYP26B1/BAG6/HES1/CENPF/DLG1/FOXC2/TIPARP/FGFR1/SDC4/TGFBR1/SOX9/MME/NRP1/PKD1/MYC/ILK/WNT7B/SMAD3/NOTCH2/BMP6/LAMA5/NIPBL/JAG1/HS2ST1/IQGAP1/PKD2/RRM2B/CTNS/ITGB3/APH1A/PAX2/GLIS2/FOXD1/JMJD6/PTK7/FADD/CEP290/CD24/PDGFRB/EGR1/PLXND1/PLCE1/HOXB7/ARID5B/SMAD4/MMP17/WNT4/TRAF3IP2/SHH/SMAD5/CNTRL/VANGL2/NID1/SMAD2/NUP160/NUP107/PYGO1/ARL3/ACTA2/ACAT1/EPHA4/NUP133/SMAD1/TGFB2/TSC1/FMN1/SMAD7/CC2D2A/MTSS1/MMP9/DACT2/EZH2/CASP9/AHI1/PPP3CA/AGT/BCL2L11/CDKN1C/EDN1/ASS1/MEF2C/PDGFA/PAX8/GREB1L/SMAD6/SIX4/PRKX/DLL1/BMP4/ANGPT1/GLI3/SIX1/EFNB2/BICC1/GDF11/APAF1/PTCD2/FGF1/LHX1/NOTCH3/ACVR2B/DYNC2H1/HS3ST3B1/HOXC11/NPHS1/BCL2/SULF1/IFT88/PECAM1/EYA1/ZBTB14/GCNT1/IRX3/HS3ST3A1/ROBO2/ADAMTS6/RPGRIP1L/GATA3/SALL1/PCSK5/RDH10/SOX8/NKX3-1/IRX2/RARB/EDNRA/PTPRO/PROX1/AMER1/WNT2B/HEYL/TRAF3IP1/TP73/SLC22A1/PDGFRA/WNT11/KCNJ8/FREM2/GFRA1/OSR2/EDNRB/WT1/KIF26B/FRAS1/EPHA7/PBX1/TBC1D32/KIRREL3/FGF10/GDNF/GREM1/LRP2/HAS2/SLIT2/GDF6/HOXA11/PROM1/COL4A3/IRX1/FGFR2/AQP1/STRA6/BMP7/GPC3/POU3F3/ANGPT2/BMPER/TEK/WDPCP/OSR1/AQP11/WNK4/CALB1/EPCAM/DCHS1/SOX11/PKHD1/ZBTB16/CD34/ERBB4/LIN28A/CITED1/TREX1/SMO/ENPEP/AGTR2/HOXD11/HPGD/WNT1/CXCR2,197
